start_timestamp,end_timestamp,subject_id,Magnitude_mean,Magnitude_std_dev,Magnitude_var,Magnitude_avg_diff_mean,Magnitude_above_mean_rt,Magnitude_median,Magnitude_med_dev,Magnitude_iqr,Magnitude_skewness,Magnitude_kurtosis,Magnitude_min,Magnitude_max,Magnitude_maxmin_diff,Magnitude_peaks_rt,Magnitude_rest_rt,Magnitude_ssc_rt,Magnitude_rms,Magnitude_energy,Magnitude_sampen,Magnitude_dfa,PC1_mean,PC1_mean_abs,PC1_std_dev,PC1_var,PC1_avg_diff_mean,PC1_above_mean_rt,PC1_median,PC1_med_dev,PC1_iqr,PC1_skewness,PC1_kurtosis,PC1_min,PC1_max,PC1_maxmin_diff,PC1_neg_rt,PC1_pos_rt,PC1_zero_cross_rt,PC1_peaks_rt,PC1_rest_rt,PC1_ssc_rt,PC1_rms,PC1_energy,PC1_sampen,PC1_dfa,Magnitude_fft_mean,Magnitude_fft_std_dev,Magnitude_fft_var,Magnitude_fft_avg_diff_mean,Magnitude_fft_above_mean_rt,Magnitude_fft_median,Magnitude_fft_med_dev,Magnitude_fft_iqr,Magnitude_fft_skewness,Magnitude_fft_kurtosis,Magnitude_fft_min,Magnitude_fft_max,Magnitude_fft_maxmin_diff,Magnitude_fft_peaks_rt,Magnitude_fft_rest_rt,Magnitude_fft_ssc_rt,Magnitude_fft_rms,Magnitude_fft_tot_power,Magnitude_fft_dom_freq_rt,Magnitude_fft_energy,Magnitude_fft_dom_freq,Magnitude_fft_pw_ar_dom_freq,Magnitude_fft_entropy,Magnitude_fft_flatness,PC1_fft_mean,PC1_fft_std_dev,PC1_fft_var,PC1_fft_avg_diff_mean,PC1_fft_above_mean_rt,PC1_fft_median,PC1_fft_med_dev,PC1_fft_iqr,PC1_fft_skewness,PC1_fft_kurtosis,PC1_fft_min,PC1_fft_max,PC1_fft_maxmin_diff,PC1_fft_peaks_rt,PC1_fft_rest_rt,PC1_fft_ssc_rt,PC1_fft_rms,PC1_fft_tot_power,PC1_fft_dom_freq_rt,PC1_fft_energy,PC1_fft_dom_freq,PC1_fft_pw_ar_dom_freq,PC1_fft_entropy,PC1_fft_flatness,Constancy_of_rest,Kinetic_tremor,Postural_tremor,Rest_tremor
35:00.3,35:20.8,13,0.053183869,0.042368983,0.001795131,0.025475996,0.349121094,0.043514058,0.014654361,0.031124861,3.723265336607165,20.817101636256226,0.002891204,0.4266550013510848,0.4237637973529147,0.139648438,0.981445313,0.279785156,0.067997461,0.004623655,0.7355478631239111,1.020728791405692,-5.85E-05,0.032752072,0.046725672,0.002183288,0.032753347,0.511230469,0.000901024,0.025271114,0.050628852,-0.422072571,6.949320177215537,-0.324849375,0.2328967504601166,0.5577461252655717,0.489257813,0.510742188,0.134765625,0.078125,0.995605469,0.15625,0.046725709,0.002183292,0.6127326380458585,0.3044653308511379,0.007444909,0.1811839982317779,0.032827641,0.013443898,0.026341463,2.1624373827933773e-05,2.109885802133729e-05,0.00062035,31.76590005145309,1011.2005314319274,5.3957974355520465e-09,5.792816976,5.792816970263862,0.3180487804878049,0.9980487804878048,0.6360975609756098,0.1813368905934995,0.7430410962711281,7.796092308662723,15.24717429875784,0,0,2.262411910382025,0.005056046,0.002181165,0.007781939,6.055857121659948e-05,0.003661427,0.1307317073170731,5.043114863464123e-07,2.5537235699858e-07,1.4304127412027196e-05,5.411265997292251,36.67064495191666,4.0052071125680664e-08,0.084545701,0.084545661,0.144390244,1,0.2878048780487804,0.008081835,0.2176917728655329,0.3883734314563102,4.467026683912039,3.662109375,1.4282450473324326,6.714612278739633,0.001720061,0,0,0,0
35:10.6,35:31.0,13,0.041346341,0.018702225,0.000349773,0.014865875,0.454589844,0.03939331,0.012651481,0.025105714,0.6671852256522844,0.5023728584046956,0.003331278,0.1200500945039831,0.1167188162808701,0.148925781,1,0.298339844,0.045379435,0.002059293,1.2049589941502108,0.9235248701136516,-5.68E-05,0.023863226,0.029649191,0.000879075,0.023865017,0.516113281,0.001042874,0.020480697,0.041025465,-0.175900442,-0.107613409,-0.111639884,0.083773524,0.1954134076339033,0.484375,0.515625,0.140625,0.08203125,1,0.164550781,0.029649246,0.000879078,0.667441769,0.1839427971621661,0.003765136,0.1092965997588285,0.011945747,0.006900056,0.013658537,1.4801486870527682e-05,1.433152535365324e-05,0.000296865,31.96437637079503,1019.8143306809638,8.080173059488455e-09,3.501096787941169,3.501096779860996,0.3414634146341463,0.9990243902439024,0.6829268292682927,0.1093614327322081,0.3757803872558883,9.316869391475429,7.710998881890349,0,0,1.1679644934114723,0.005895909,0.000878223,0.003668258,1.3456120184334992e-05,0.001469786,0.1248780487804878,1.490474800738456e-07,1.0524639071452449e-07,7.384890022277463e-06,7.637670693933894,74.99005266378786,4.276918727829229e-08,0.052483131,0.052483088,0.1639024390243902,1,0.3268292682926829,0.003771922,0.087651312,0.5987717643302263,1.7986014978304716,7.666015625,0.6556877169207393,6.517687844,0.001284243,0,0,0,0
35:20.8,35:41.3,13,0.032126155,0.019112972,0.000365306,0.014926907,0.399902344,0.027576715,0.011194172,0.02316282,1.1130707916373894,1.1831269928820438,0.001493943,0.1200500945039831,0.1185561514323481,0.1640625,1,0.328613281,0.037381754,0.001397396,1.0735970762254532,0.934612292,3.538752974761004e-05,0.017382398,0.022640519,0.000512593,0.017381912,0.506835938,0.000463998,0.01377766,0.027518967,-0.192877735,0.9093065173873712,-0.088861915,0.083405412,0.1722673270048126,0.492675781,0.507324219,0.155273438,0.090820313,1,0.181152344,0.022640547,0.000512594,0.6690929274266267,0.2102604575433702,0.002427115,0.066074158,0.004365794,0.004397779,0.021463415,1.246457426805326e-05,1.2167247987859664e-05,0.000233751,31.83373147782465,1014.060372493528,3.705087376066005e-09,2.113720018439556,2.113720014734469,0.3180487804878049,0.9990243902439024,0.6360975609756098,0.066118721,0.2422388883256398,8.725766672104683,4.970732535217218,0,0,1.572493496754228,0.007702245,0.000512096,0.001728748,2.9885702905743558e-06,0.000834334,0.1590243902439024,2.173334188799179e-08,1.7242056653938652e-08,5.122755019498868e-06,5.501708020098811,36.88909278586472,3.0812826610192675e-09,0.017231785,0.017231782,0.1814634146341463,1,0.3629268292682926,0.001803001,0.051109825,0.3371521047581798,1.048771619713552,7.421875,0.3307305159261003,6.927166937990977,0.000520551,0,0,0,0
35:31.0,35:51.5,13,0.017534219,0.009678252,9.366856750987344e-05,0.007446492,0.414550781,0.015627143,0.005752482,0.011809082,1.282130615791343,3.130361893568195,0.001049419,0.083070662,0.082021243,0.176269531,1,0.352539063,0.020027916,0.000401117,1.148942825,0.925201954,5.105646004860694e-05,0.010194748,0.012857691,0.00016532,0.010194171,0.504882813,0.000200416,0.008343961,0.016651991,-0.037689901,-0.042679045,-0.040244011,0.03706885,0.077312861,0.493652344,0.506347656,0.176269531,0.095703125,1,0.19140625,0.012857792,0.000165323,0.6788966296108103,0.1441027412484311,0.000707875,0.019660027,0.000386517,0.001282064,0.019512195,5.7170616612584565e-06,5.368664710260148e-06,6.479564595482966e-05,31.942507057464592,1018.872971274564,1.8395954586873103e-09,0.6296552368164701,0.6296552349768746,0.3346341463414634,0.9990243902439024,0.6702439024390244,0.019672767,0.070649691,8.912356566584485,1.4497289006597562,0,0,1.5250148588823706,0.011815273,0.000165164,0.00057735,3.3333328989606774e-07,0.000268176,0.1453658536585365,4.828505675896006e-07,2.821489744298739e-07,6.829276688690001e-06,6.096662156,50.963591384850936,1.297219329688626e-07,0.007854067,0.007853937,0.1590243902439024,1,0.3180487804878049,0.00060051,0.016484258,0.4764586004479383,0.3382563375785691,8.3984375,0.1317352524404193,6.898133809272314,0.012616165,0,0,0,0
35:41.3,36:01.7,13,0.011316728,0.006226062,3.876384815231282e-05,0.004862729,0.437011719,0.010181784,0.003903037,0.008192101,1.0916094119494588,1.5455752604969462,0.000452849,0.040643817,0.040190968,0.166503906,1,0.333496094,0.012916354,0.000166832,1.0753887363067924,0.9525789590101936,-9.16E-06,0.006937732,0.009151573,8.37512829908266e-05,0.006937768,0.501953125,4.8837322388055874e-05,0.00530135,0.010628897,-0.072330313,1.0948696099447537,-0.037475791,0.033118149,0.07059394,0.498046875,0.501953125,0.162109375,0.093261719,1,0.186035156,0.009151577,8.375136683158708e-05,0.6617773925484575,0.2261655095591347,0.000294613,0.008189672,6.707073431800166e-05,0.000535455,0.016585366,1.7394676931164211e-06,1.6755417442045683e-06,2.4996229594992035e-05,31.939638786103988,1018.7500056482836,1.7089629917089018e-10,0.262283968,0.2622839680524838,0.3297560975609756,0.9990243902439024,0.6595121951219513,0.00819497,0.029403921,8.920033787760122,0.6033673100943822,0,0,1.497463474224858,0.008568686,8.366978411730695e-05,0.000332003,1.1022583316837739e-07,0.000137164,0.1492682926829268,1.900729598019027e-07,1.008809654466713e-07,1.8711724809847924e-06,10.560850874949011,170.53632467294483,3.3218868030538064e-08,0.006695968,0.006695935,0.1726829268292682,1,0.344390244,0.000342384,0.008350684,0.8018466640724675,0.1713557178722446,8.3984375,0.062859865,6.8063193339525965,0.009842982,0,0,0,0
35:51.5,36:12.0,13,0.007163354,0.004201071,1.7648998293698975e-05,0.003119907,0.391601563,0.006214862,0.002144864,0.004495765,1.475942238040448,2.8735085676521672,0.000295161,0.028595651,0.02830049,0.157226563,1,0.313964844,0.008304375,6.896264593660476e-05,0.9915978667236296,0.9065047097355364,-1.97E-05,0.003967037,0.005356724,2.869449701200395e-05,0.003966882,0.497070313,-3.79E-05,0.003024449,0.006064225,-0.028151603,1.857996006395524,-0.024693576,0.023935266,0.048628842,0.505371094,0.494628906,0.161132813,0.09765625,1,0.1953125,0.005356761,2.8694883604476784e-05,0.6829310231764598,0.2902432111892456,0.000120159,0.003282563,1.0775222949659066e-05,0.000217937,0.017560976,6.421750393806096e-07,6.320661717556583e-07,1.1304232999305836e-05,31.90429647736549,1017.2063801406546,2.2851439043959088e-10,0.10509035,0.1050903501441567,0.328780488,1,0.6585365853658537,0.003284762,0.011992496,8.763009200746174,0.2460855442644912,0,0,1.598511097765127,0.007639126,2.866727566988441e-05,8.313390502218734e-05,6.911246164238066e-09,4.598420430152766e-05,0.1609756097560975,9.314338701273506e-09,7.49853661647999e-09,1.2045946754335783e-06,4.132795758873861,20.97724230303648,8.552079386295916e-10,0.000811557,0.000811556,0.1717073170731707,1,0.3424390243902439,8.793781245045394e-05,0.002861145,0.2836476136907732,0.058710581,2.880859375,0.011450368,7.177415225988014,0.002427744,0,0,0,0
36:01.8,36:22.2,13,0.005325033,0.002298146,5.2814753095466135e-06,0.001849666,0.472167969,0.005109528,0.001578691,0.003171468,0.4834617505905749,-0.002738106,0.000295161,0.014150295,0.013855134,0.15625,1,0.3125,0.00579978,3.36374471871233e-05,1.3346149764634534,0.7916957560608463,-4.71E-06,0.002657181,0.003395241,1.152766263157626e-05,0.002657137,0.496582031,-3.02E-05,0.002180743,0.004370458,-0.090279587,0.1900432501608335,-0.011944477,0.010058441,0.022002918,0.505371094,0.494628906,0.162597656,0.099121094,1,0.198242188,0.003395244,1.1527684822189724e-05,0.7665825513561345,0.1867401091796542,6.193295644623921e-05,0.001812877,3.2865232068258587e-06,0.000113333,0.005853659,3.5075817875837497e-07,3.438937659919127e-07,6.0336024431829225e-06,31.967146886984573,1019.9326825773504,1.8164723322643967e-10,0.05807303,0.05807303,0.3297560975609756,1,0.6604878048780488,0.001813935,0.006181235,9.395053453623625,0.1268386948018979,0,0,1.122663302,0.007541457,1.151646139336188e-05,3.507281051173168e-05,1.2301020371918359e-09,1.8481801604561583e-05,0.1619512195121951,5.678276226868549e-09,3.7513219745537464e-09,4.132764151222205e-07,4.387148142880032,22.609994661597884,4.92566849814974e-10,0.000313731,0.00031373,0.1892682926829268,1,0.3775609756097561,3.691518549616987e-05,0.001149403,0.2729511362833756,0.023585713,5.6640625,0.006624767,7.093799184699099,0.003570368,0,0,0,0
36:12.0,36:32.5,13,0.006480125,0.003473503,1.2065224129449794e-05,0.002552258,0.424316406,0.005822569,0.001938747,0.003967541,1.798458680162913,6.726984928545839,0.00039725,0.030787067,0.030389817,0.161132813,1,0.322265625,0.007352364,5.405725003641481e-05,1.123629629301601,0.8936334090079164,1.2523001417610158e-05,0.003442143,0.004674782,2.1853583146095654e-05,0.003442221,0.49609375,-1.92E-05,0.002626145,0.00525038,-0.100378127,3.3489985864431864,-0.028842416,0.025741392,0.054583808,0.502441406,0.497558594,0.16015625,0.09375,1,0.187011719,0.004674798,2.185373997166016e-05,0.6780904685443959,0.1761486104818284,9.595561241369122e-05,0.0026849,7.208686239748861e-06,0.000172568,0.017560976,5.342555702614616e-07,5.214686569495266e-07,9.515987894261976e-06,31.954218214823204,1019.3783686804326,2.0315820307644592e-10,0.085999669,0.085999669,0.3160975609756097,1,0.6331707317073171,0.002686614,0.009576875,8.979930524363677,0.1965170942232396,0,0,1.4990105413816788,0.008348631,2.1832576135156456e-05,7.233177519668031e-05,5.231885703103097e-09,3.534962589055275e-05,0.153170732,2.10789023330105e-09,1.6578658883220382e-09,5.954622305550449e-07,5.708231031717658,43.80648761798638,3.878506070464564e-10,0.000925866,0.000925866,0.1892682926829268,1,0.3785365853658536,7.555492759443623e-05,0.002179006,0.4249029091074624,0.044713116,9.27734375,0.014838644,6.989861255807005,0.001062345,0,0,0,0
36:22.2,36:42.7,13,0.010995865,0.007486485,5.604746110716681e-05,0.005480488,0.368164063,0.008988175,0.003575058,0.007722682,1.796668236173235,4.567479484416977,0.000904415,0.059251141,0.058346727,0.175292969,1,0.350097656,0.0133025,0.000176957,0.8918951935865944,0.8640331863239463,4.642392976642797e-05,0.00631101,0.008853342,7.838166850332821e-05,0.006311251,0.49609375,-2.33E-05,0.004346434,0.008666602,0.1305247297968285,2.772267625554865,-0.042422738,0.046457454,0.088880192,0.501953125,0.498046875,0.171875,0.096679688,1,0.192871094,0.008853464,7.838382368458316e-05,0.6226495262958159,0.1220504933051384,0.000297575,0.007741491,5.99306759495371e-05,0.000533167,0.021463415,2.18555646062091e-06,2.1179698457672497e-06,2.7038948967984303e-05,31.816532799220983,1013.3568773282432,1.250380365451219e-09,0.2476217369405067,0.2476217356901264,0.3170731707317073,0.9990243902439024,0.6341463414634146,0.007747208,0.029699547,8.337559427338926,0.609433543,0,0,1.897184941133338,0.010926609,7.830950693080933e-05,0.000280123,7.846898620127913e-08,0.000126502,0.1551219512195122,5.8846267627818913e-08,5.415796889577749e-08,5.478513687178312e-06,6.361651184586075,53.12512337078051,4.490922650250442e-09,0.003641334,0.003641329,0.1580487804878048,1,0.3160975609756097,0.000290863,0.007815701,0.4658998643444449,0.1603778701942975,9.9609375,0.056618889,6.884550926741704,0.003411121,0,0,0,0
36:32.5,36:52.9,13,0.019111832,0.012137823,0.000147327,0.009415999,0.391601563,0.015952506,0.00695129,0.01481736,1.271538262502219,1.6957939083391125,0.000879702,0.072652666,0.071772964,0.177734375,1,0.354980469,0.022640426,0.000512589,0.9371308359644914,0.8552701097457603,2.0094958912013427e-05,0.011104865,0.015220355,0.000231659,0.011104924,0.498535156,-2.67E-05,0.008024518,0.016030401,0.011361919,1.6626112398867354,-0.062381529,0.066955145,0.1293366738530448,0.501464844,0.498535156,0.166503906,0.095703125,1,0.19140625,0.015220368,0.00023166,0.6186112028134788,0.133996735,0.000876995,0.023390043,0.000547094,0.001597567,0.017560976,5.747779917209557e-06,5.555893108080902e-06,7.415496253014265e-05,31.806707854574015,1012.9105671076444,7.259113978395565e-10,0.7480568627625295,0.748056862,0.3482926829268292,0.9990243902439024,0.6965853658536585,0.023406478,0.087528684,8.546419606566596,1.7960851839792655,0,0,1.6683747415682129,0.008935998,0.000231434,0.00084837,7.197322267317514e-07,0.00038096,0.1473170731707317,2.2807248794157253e-08,1.3684040830740009e-08,2.5551714341925743e-06,6.672867304173314,60.08017325066174,8.895317873407061e-09,0.011632639,0.01163263,0.1941463414634146,1,0.3882926829268293,0.000879371,0.02309833,0.5036138603755159,0.4739768257006771,8.0078125,0.1763412736858282,6.785117859715797,0.00103933,0,0,0,0
36:42.7,37:03.2,13,0.033687548,0.019293762,0.000372249,0.015648208,0.432128906,0.030285775,0.013247556,0.027541612,0.7661344337757693,0.1455329834759871,0.000879702,0.1004937383388037,0.099614036,0.163574219,1,0.326660156,0.038821388,0.0015071,0.9863103659598574,0.8877712879360588,1.7897324904063013e-05,0.020163454,0.026491965,0.000701824,0.020163192,0.507324219,0.000562884,0.015273262,0.030542774,-0.028343123,0.5414862836560261,-0.087509782,0.086961557,0.1744713388634806,0.492675781,0.507324219,0.154785156,0.088378906,1,0.176757813,0.026491971,0.000701825,0.6167030889582843,0.1919146835458089,0.002639375,0.072612705,0.005272605,0.004838663,0.016585366,1.329166510811567e-05,1.301482873820219e-05,0.000192465,31.885130515836543,1016.3603080256756,8.05610193067818e-10,2.324174611192208,2.324174610386597,0.3317073170731707,0.9990243902439024,0.6643902439024391,0.072660658,0.2634235521247048,8.822956764670542,5.405441009655446,0,0,1.4884801420458649,0.00654508,0.00070114,0.003376426,1.1400249520616682e-05,0.001172529,0.1297560975609756,4.959032573074386e-08,3.915469586136882e-08,6.271914185700136e-06,12.11606099903366,207.52920666063315,6.899658314140068e-09,0.071232027,0.07123202,0.1824390243902439,1,0.3648780487804878,0.003448456,0.069977471,1.0179279902044418,1.4359349814636273,8.251953125,0.5480083146050788,6.399727728851148,0.00064661,0,0,0,0
36:53.0,37:13.4,13,0.051978014,0.02574277,0.00066269,0.020420461,0.437011719,0.047838442,0.016492467,0.03429106,0.8077687159168917,0.6353995441120048,0.002514868,0.1668494172909418,0.1643345497049459,0.159667969,1,0.318847656,0.058003484,0.003364404,1.2019437625872664,0.9213386413940332,-5.15E-05,0.031506251,0.039720427,0.001577712,0.031506707,0.504882813,0.000464485,0.026526429,0.053244323,-0.042089364,0.1674105105810888,-0.144887477,0.1377562695556992,0.2826437463665063,0.495605469,0.504394531,0.155761719,0.0859375,1,0.171875,0.039720461,0.001577715,0.6432473765033059,0.1415038310567308,0.006060201,0.1727489143620034,0.029842187,0.011131019,0.017560976,2.51716586962682e-05,2.4516279608008947e-05,0.000368953,31.95295105239794,1019.3236406595151,1.0182651599056791e-08,5.533110159173572,5.533110148990921,0.3248780487804878,0.9990243902439024,0.6507317073170732,0.1728551805788188,0.604839954,9.148056649663474,12.411292243601082,0,0,1.2806295009858533,0.005592507,0.001576178,0.007989996,6.384004150662413e-05,0.002646952,0.1268292682926829,3.701463858862715e-08,1.547831136717545e-08,8.260279796344309e-06,8.893688215123571,89.02131889045847,7.935343715304363e-09,0.1030652660382498,0.1030652581029061,0.1853658536585365,1,0.3697560975609756,0.008143978,0.1573108950048204,0.6551692814098583,3.2280134265371587,8.642578125,1.3224865254133256,6.177317533903999,0.000379847,0,0,0,0
37:03.2,37:23.7,13,0.051012065,0.029030159,0.00084275,0.023309398,0.431152344,0.045838502,0.019366032,0.040156416,0.8396266055005012,0.4280298869578445,0.00163657,0.1732714022602307,0.1716348320813329,0.164550781,1,0.329589844,0.05869396,0.003444981,1.1222799687337068,0.9601621826188342,-4.39E-05,0.031613381,0.040941893,0.001676239,0.031613689,0.50390625,0.000286128,0.025078545,0.050049578,-0.055672633,0.3909907181217757,-0.144887477,0.1377562695556992,0.2826437463665063,0.496582031,0.503417969,0.162597656,0.088378906,1,0.177246094,0.040941916,0.00167624,0.6334214079358039,0.1855567052074512,0.006041312,0.1664032327936824,0.027690036,0.010981456,0.023414634,2.928667699541124e-05,2.855086534188952e-05,0.000495023,31.94050446549552,1018.7904400916826,1.4065921575444214e-08,5.329368729027271,5.329368714961349,0.3209756097560975,0.9990243902439024,0.6419512195121951,0.1665128623739695,0.6029547121273173,8.838754589,12.372607162912566,0,0,1.5600159456646807,0.007112263,0.001674607,0.007934605,6.295796378242706e-05,0.002786834,0.1336585365853658,1.3067407034341766e-07,7.927123090519937e-08,1.0507789815949584e-05,9.623326222113596,115.81472951940738,5.0189452065569415e-08,0.1277540111726306,0.1277539609831786,0.1746341463414634,1,0.3482926829268292,0.008109394,0.1671345931427132,0.7643780307260737,3.429595328962889,8.154296875,1.3726308431951788,6.378529434,0.000816248,0,0,0,0
37:13.4,37:33.9,13,0.031702173,0.022407457,0.000502094,0.016151415,0.372070313,0.025995832,0.010779812,0.022863607,1.8901492066542624,4.9433673746829845,0.001309876,0.1732714022602307,0.1719615262202072,0.177734375,1,0.355957031,0.038821668,0.001507122,0.9574939481143032,0.9493276038874072,1.822263005311222e-05,0.020253671,0.027906979,0.000778799,0.020253448,0.505371094,0.000327122,0.015030295,0.030134369,-0.071566668,2.420878032071256,-0.133133647,0.1145411460973889,0.2476747932004969,0.493652344,0.506347656,0.173339844,0.09375,1,0.1875,0.027906985,0.0007788,0.6096291354934703,0.1245442325222037,0.002509699,0.064377721,0.004144491,0.004485953,0.029268293,1.7534109634881843e-05,1.6864087196345962e-05,0.000237917,31.77528138,1011.4978296434468,5.235227010282618e-09,2.0582968251979663,2.0582968199627394,0.3073170731707317,0.9990243902439024,0.6146341463414634,0.064426621,0.2504811307581467,8.217372777613996,5.139863028283775,0,0,1.9818641411387148,0.010101023,0.00077804,0.002550664,6.505888255556574e-06,0.001280292,0.1492682926829268,5.831314041561127e-07,3.133629727387393e-07,5.107766735463675e-06,4.7201033936581975,25.73297729671042,2.6083716328906215e-07,0.021929964,0.021929703,0.1570731707317073,1,0.3141463414634146,0.00266669,0.077652529,0.2824114570166565,1.5934268674138576,7.421875,0.5389016425856767,6.910484311051887,0.004032237,0,0,0,0
37:23.7,37:44.1,13,0.016085097,0.010236818,0.000104792,0.008243588,0.397460938,0.013435721,0.006271601,0.014102967,1.006254061155716,0.5831680210411219,0.000948917,0.060674192,0.059725275,0.180175781,1,0.360839844,0.019066273,0.000363523,0.9561550097853658,0.9149147564113176,-8.42E-06,0.010284564,0.01363506,0.000185915,0.010284704,0.508300781,0.000215703,0.00768173,0.015312777,0.037201093,0.6909351419610044,-0.04608547,0.050739085,0.096824555,0.491699219,0.508300781,0.174804688,0.095703125,1,0.19140625,0.013635062,0.000185915,0.616348029,0.078559447,0.000621646,0.016577889,0.000274826,0.001128663,0.021463415,4.058456027546682e-06,3.906574153764851e-06,4.381204406086719e-05,31.75500071652475,1010.531189068892,4.7076674429072254e-09,0.5298797280304157,0.5298797233227482,0.3248780487804878,0.9990243902439024,0.6497560975609756,0.01658954,0.062043553,8.540447854309628,1.2731312837960973,0,0,1.6563381215492443,0.008529953,0.000185734,0.000851633,7.252785217381404e-07,0.000307591,0.1248780487804878,2.0690151674486537e-07,1.2353907096639097e-07,4.402083879035045e-06,9.919349168897249,136.00799873023914,8.164234547459483e-08,0.015631034,0.015630952,0.1707317073170731,1,0.3404878048780488,0.000871651,0.018537195,0.8432253877057807,0.380382526,10.20507813,0.1466327885759582,6.448590855844863,0.005654558,0,0,0,0
37:33.9,37:54.4,13,0.021694466,0.026860614,0.000721493,0.016067287,0.290527344,0.012888113,0.006460801,0.016816111,4.373539249482807,30.008445481706048,0.000948917,0.3323909829994891,0.331442066,0.155761719,0.997070313,0.311523438,0.034527416,0.001192142,0.3658042565425422,1.072052638172424,6.460958766770145e-05,0.014245738,0.027329474,0.0007469,0.014243442,0.516601563,0.000475842,0.007528678,0.015206079,0.5635368073555457,33.28505334195179,-0.257638679,0.3201167326726912,0.5777554116002701,0.481445313,0.518554688,0.145996094,0.087890625,0.998046875,0.175292969,0.027329551,0.000746904,0.4586915628269977,0.3297338297187542,0.001661171,0.030572475,0.000934676,0.002712255,0.071219512,1.6749720538350192e-05,1.6306996419358227e-05,0.000383076,30.55355807813141,955.0106885475792,2.1856323138736158e-10,0.9638909464795516,0.9638909462609884,0.2839024390243902,0.9990243902439024,0.568780488,0.030617572,0.1657936210562892,5.813799954054305,3.4020786340800875,0,0,3.77716535,0.017375427,0.00074618,0.002293838,5.261692813869628e-06,0.001199749,0.1658536585365853,2.121065606869872e-07,1.7163170804853952e-07,2.052773652969775e-05,4.801630078651627,29.59221386073743,2.6355794654614395e-09,0.024805224,0.024805222,0.16,1,0.32,0.002412152,0.074472672,0.3330782093936194,1.5281763276230418,6.34765625,0.46626021,7.097882383494636,0.00214974,0,0,0,0
37:44.2,38:04.6,13,0.059478374,0.066432911,0.004413332,0.04664128,0.317382813,0.034014693,0.021513699,0.056272236,2.434105552945531,7.847065577999087,0.001157248,0.5043799059252067,0.5032226582461791,0.136230469,0.950195313,0.271972656,0.089168428,0.007951009,0.3356108724094623,1.1283326626061436,2.8592237442999463e-05,0.042534096,0.072222482,0.005216087,0.042533034,0.518554688,0.001001291,0.019791811,0.039613096,-0.172494951,6.406672480055958,-0.435988236,0.3661400556857851,0.8021282918063161,0.481445313,0.518554688,0.122558594,0.078613281,0.982421875,0.157226563,0.072222487,0.005216088,0.3225879113695806,0.2949585886019926,0.011477477,0.2285561,0.052237891,0.019558831,0.048780488,7.075809156245616e-05,6.932451229104532e-05,0.001736313,30.98436232297542,976.0687668121498,1.9825971265095315e-09,7.245162388650894,7.245162386668297,0.3229268292682927,0.9960975609756098,0.6458536585365854,0.2288441026850276,1.1455125572394669,6.3248214459654415,23.50587297162479,0,0,3.2824500824251586,0.008825346,0.005211,0.018978144,0.00036017,0.00859536,0.1463414634146341,7.302618290410366e-08,3.9187282301772265e-08,6.06812665318058e-05,6.167747358869097,48.13986369559864,9.535355176541381e-09,0.2172196561247825,0.2172196465894273,0.1834146341463414,0.9980487804878048,0.3668292682926829,0.019680561,0.5200851653707367,0.417661703,10.672127297401062,3.125,2.8778506282713536,6.77148628,0.00029307,0,0,0,0
37:54.4,38:14.9,13,0.063464825,0.079881874,0.006381114,0.057568791,0.322265625,0.028523334,0.020889151,0.072933349,2.313777919968303,6.747810315,0.001290489,0.580930109,0.5796396200865312,0.141601563,0.926757813,0.283203125,0.1020240053925441,0.010408898,0.1498945677561179,1.1552282643244187,-4.64E-05,0.046678489,0.084727797,0.0071788,0.046679024,0.506347656,0.000239132,0.015086303,0.030500715,0.2345014553434098,7.674029608032615,-0.442531885,0.5481969483916346,0.990728834,0.494628906,0.505371094,0.138671875,0.083007813,0.975585938,0.166503906,0.08472781,0.007178802,0.1743662641425588,0.9555283728451388,0.014422599,0.2640564174485129,0.069725792,0.024638005,0.054634146,6.712528688825143e-05,6.588416063726457e-05,0.00185674,29.821197879035235,920.9193286731652,1.3035743815160082e-09,8.248901530466851,8.248901529163277,0.2868292682926829,0.9951219512195122,0.5746341463414634,0.2644500008563556,1.4394511983313718,5.730587837940648,29.53748241605445,0,0,3.461176291999032,0.006995177,0.0071718,0.027893287,0.000778035,0.01191453,0.1463414634146341,1.0006054626432132e-07,8.56093841439034e-08,8.004568998741974e-05,7.295237734620115,71.72289105612026,1.3932900101249016e-08,0.4033842936430142,0.4033842797101141,0.1804878048780487,0.9951219512195122,0.36,0.028800524,0.7157833715900016,0.5635563910166824,14.68784685201721,3.076171875,4.7445962237150985,6.673460143811661,0.000196376,0,0,0,0
